id_student,gender,region,highest_education,imd_band,age_band,studied_credits,disability,final_result,score,sum_click,retry_count
398315,0,7,1,2,0,120,0,0,0.0,0.0,1
401319,0,3,2,3,0,60,1,1,0.0,0.0,0
408106,0,0,0,4,1,90,0,0,0.0,0.0,1
411126,0,10,2,5,0,60,0,0,0.0,0.0,1
413052,0,4,2,1,0,60,1,1,0.0,3.0,1
413248,1,10,1,1,1,60,0,0,0.0,0.0,0
417677,0,0,2,3,0,60,0,1,0.0,0.0,1
417967,0,3,0,5,1,120,0,1,0.0,0.0,0
422505,0,3,2,3,0,60,0,1,0.0,0.0,1
430352,0,6,2,1,0,120,0,1,0.0,0.0,0
434035,0,5,2,1,0,120,0,1,0.0,0.0,1
437030,0,2,2,1,0,120,1,1,0.0,0.0,0
439684,0,3,0,1,0,60,0,1,0.0,0.0,1
442144,0,5,2,2,0,120,0,1,0.0,0.0,1
444225,0,12,0,8,0,60,0,0,0.0,2.0,1
444729,0,8,2,10,0,90,0,1,0.0,0.0,1
444960,0,0,2,5,0,60,0,1,0.0,2.0,1
445230,0,0,0,5,1,75,0,1,0.0,2.0,0
467179,0,1,2,7,1,100,1,1,0.0,1.0,0
467330,0,7,2,2,1,150,1,1,0.0,0.0,1
467721,0,8,2,3,1,120,0,1,0.0,0.0,0
468187,1,0,3,3,0,120,0,0,0.0,1.0,1
475682,0,12,2,1,0,60,0,1,0.0,0.0,1
482556,0,0,0,10,1,60,0,1,0.0,1.0,0
483135,0,0,2,3,1,60,0,1,0.0,0.0,1
483339,1,3,2,2,1,60,0,1,0.0,1.0,1
484446,0,9,0,3,0,180,0,1,0.0,0.0,0
485560,0,0,2,5,0,120,0,1,0.0,0.0,1
486550,0,10,0,9,0,60,0,1,0.0,0.0,0
488176,0,11,0,4,1,60,0,1,0.0,2.0,0
488908,0,6,0,10,0,120,1,1,0.0,0.0,1
489966,0,11,2,1,0,150,0,1,0.0,0.0,0
491758,0,0,2,9,1,60,0,1,0.0,0.0,0
492229,0,5,0,2,0,60,1,1,0.0,0.0,1
492247,1,7,2,3,0,60,0,1,0.0,1.0,0
493672,0,6,2,8,1,60,0,1,0.0,0.0,0
493891,0,5,0,3,0,60,0,1,0.0,0.0,0
497925,0,0,2,5,0,60,0,1,0.0,1.0,1
499373,0,9,2,5,0,120,0,1,0.0,3.0,0
500625,1,7,2,2,0,60,0,1,0.0,2.0,0
501862,0,10,2,1,0,60,0,0,0.0,1.0,0
502391,1,6,1,2,1,120,0,0,0.0,0.0,1
502452,0,9,0,10,1,120,0,1,0.0,0.0,0
502621,0,9,0,6,0,120,1,1,0.0,0.0,0
504842,0,1,2,3,0,60,0,1,0.0,0.0,0
507389,0,10,2,3,1,60,0,0,0.0,0.0,0
507944,1,5,0,1,1,60,0,1,0.0,0.0,0
508414,0,9,2,7,1,60,0,1,0.0,1.0,1
510438,0,5,0,3,1,60,0,0,0.0,1.0,0
510650,0,9,2,8,0,120,1,1,0.0,0.0,0
513648,0,12,0,1,0,120,0,1,0.0,0.0,0
514824,0,3,0,3,0,60,0,1,0.0,0.0,1
515209,0,1,1,8,1,120,0,1,0.0,0.0,0
515417,1,2,1,1,1,180,0,0,0.0,1.0,0
516055,0,9,0,6,0,120,0,1,0.0,0.0,0
516165,0,11,2,5,0,60,0,1,0.0,2.0,0
516212,0,1,0,3,0,60,0,1,0.0,0.0,0
516214,0,3,0,5,0,150,0,1,0.0,3.0,0
516447,0,6,2,4,0,120,0,1,0.0,1.0,1
517016,0,8,0,9,0,60,1,0,0.0,2.0,0
517075,0,9,0,5,0,120,0,1,0.0,0.0,0
517922,0,11,2,8,0,60,0,1,0.0,0.0,0
518029,0,7,2,9,0,60,0,1,0.0,1.0,1
519751,0,12,3,3,0,60,0,1,0.0,0.0,0
519945,0,3,2,7,1,60,0,1,0.0,1.0,0
520153,0,11,2,5,0,240,0,1,0.0,2.0,0
521209,1,4,2,1,0,120,0,1,0.0,0.0,0
521456,0,5,0,1,0,60,0,1,0.0,0.0,0
521666,0,12,0,6,0,120,0,0,0.0,1.0,1
523331,0,3,2,2,1,60,0,0,0.0,1.0,0
523398,0,8,0,7,0,60,0,0,0.0,0.0,1
523885,0,6,0,2,0,60,0,1,0.0,0.0,0
527689,0,6,2,2,0,60,0,1,0.0,0.0,0
528204,0,5,2,1,0,60,0,1,0.0,1.0,0
528642,0,10,2,5,0,390,0,1,0.0,2.0,0
529000,0,0,2,7,0,60,1,0,0.0,1.0,0
529163,0,8,2,5,0,60,0,1,0.0,2.0,1
531287,0,12,0,1,1,60,0,1,0.0,0.0,0
533414,0,0,2,4,0,120,0,1,0.0,1.0,1
533449,1,12,2,8,0,60,0,1,0.0,1.0,0
535168,0,5,0,3,0,120,0,1,0.0,0.0,0
536409,0,1,0,5,0,120,0,1,0.0,0.0,0
536487,0,6,2,3,0,60,0,1,0.0,1.0,1
536664,0,2,2,7,1,60,0,0,0.0,0.0,0
539299,0,1,2,1,0,60,0,1,0.0,0.0,1
539414,0,7,0,7,0,60,0,1,0.0,1.0,0
541842,0,7,2,1,0,60,0,1,0.0,0.0,0
542472,0,5,2,3,0,90,0,0,0.0,1.0,0
545247,0,11,2,1,0,60,0,0,0.0,0.0,0
546124,0,3,0,3,0,120,0,1,0.0,0.0,0
547266,0,12,1,2,1,60,0,1,0.0,0.0,0
547979,0,7,3,7,0,120,0,1,0.0,1.0,0
551136,0,5,2,3,0,60,0,1,0.0,1.0,0
551628,0,12,2,1,0,120,1,1,0.0,2.0,0
552865,0,5,2,1,0,60,0,1,0.0,1.0,0
553556,0,11,2,9,0,120,0,1,0.0,0.0,0
555789,0,7,2,8,1,60,0,1,0.0,0.0,0
556738,0,0,2,8,0,120,0,0,0.0,2.0,0
560490,0,8,0,9,0,210,0,1,0.0,0.0,0
560559,0,12,2,1,0,60,0,1,0.0,0.0,0
561932,1,12,1,4,1,60,0,0,0.0,0.0,0
563022,0,12,2,3,0,120,0,1,0.0,0.0,0
563063,0,5,0,9,1,60,0,1,0.0,0.0,0
564300,0,7,0,5,1,120,0,1,0.0,0.0,0
564791,0,12,2,1,0,120,0,1,0.0,0.0,0
564930,0,2,2,1,0,60,0,1,0.0,0.0,0
564972,0,1,2,1,0,120,0,1,0.0,2.0,0
565035,0,2,2,2,0,120,0,0,0.0,0.0,0
565518,0,9,2,10,1,330,0,1,0.0,0.0,0
565819,0,0,0,4,1,120,0,1,0.0,0.0,0
567145,0,4,2,1,0,60,0,1,0.0,0.0,0
567598,0,5,2,1,0,120,0,1,0.0,0.0,0
567925,0,5,2,7,0,60,0,1,0.0,0.0,0
568293,0,3,1,2,0,120,0,1,0.0,0.0,0
568523,0,5,2,2,0,60,0,1,0.0,0.0,0
569426,0,12,2,1,0,60,0,1,0.0,0.0,0
570862,0,9,2,4,0,120,0,1,0.0,2.0,0
570970,1,3,2,6,1,105,1,1,0.0,1.0,0
571143,0,4,0,1,1,75,0,0,0.0,0.0,0
571601,0,8,2,1,0,60,0,1,0.0,1.0,0
571672,0,5,2,1,1,60,0,0,0.0,2.0,0
571770,0,0,2,2,0,90,0,1,0.0,0.0,0
571794,0,1,0,7,0,60,0,1,0.0,0.0,0
572029,0,5,2,2,0,120,0,1,0.0,0.0,0
572054,0,12,2,4,1,60,0,1,0.0,0.0,0
572173,0,5,2,1,0,120,0,0,0.0,1.0,0
572626,0,12,0,8,0,60,0,1,0.0,0.0,0
572770,0,1,2,7,0,120,0,1,0.0,0.0,0
573223,1,9,0,3,1,60,0,0,0.0,1.0,0
573275,0,10,2,4,0,60,1,0,0.0,2.0,0
573321,0,6,2,1,0,60,0,0,0.0,0.0,0
573409,0,12,0,2,0,120,1,1,0.0,0.0,0
573431,0,8,0,3,0,60,0,1,0.0,0.0,0
573485,0,3,2,2,0,120,0,1,0.0,0.0,0
573683,1,8,0,8,0,60,0,1,0.0,0.0,0
573758,0,5,2,1,0,60,0,1,0.0,0.0,0
573810,0,12,2,2,0,120,0,1,0.0,0.0,0
574053,1,5,2,3,1,60,0,1,0.0,0.0,0
574146,0,0,2,7,0,60,0,1,0.0,0.0,0
574276,0,5,2,7,0,120,0,1,0.0,0.0,0
574319,0,4,2,4,0,120,0,1,0.0,1.0,0
574591,0,5,2,6,1,180,0,1,0.0,0.0,0
574674,0,0,0,7,0,60,0,1,0.0,0.0,0
574727,0,5,2,2,0,60,0,1,0.0,0.0,0
574783,0,0,3,4,0,60,0,1,0.0,1.0,0
574962,0,11,2,4,0,120,0,1,0.0,0.0,0
574998,0,0,2,10,1,120,0,1,0.0,0.0,0
575207,1,0,2,2,1,120,0,1,0.0,0.0,0
575421,0,3,0,1,0,60,0,1,0.0,0.0,0
575423,0,11,0,9,0,180,0,1,0.0,1.0,0
575480,0,10,2,7,0,60,0,0,0.0,4.0,0
575672,0,4,2,3,1,60,0,1,0.0,0.0,0
575794,0,10,1,8,0,60,0,1,0.0,0.0,0
575897,0,6,2,5,0,60,0,0,0.0,0.0,0
575992,0,3,0,3,1,120,0,1,0.0,0.0,0
576046,0,12,0,5,0,120,0,1,0.0,1.0,0
576098,0,1,2,4,0,120,0,1,0.0,0.0,0
576513,1,8,2,8,0,60,0,1,0.0,0.0,0
576550,0,5,0,1,0,180,0,1,0.0,0.0,0
576664,0,4,0,2,0,60,0,1,0.0,0.0,0
576985,0,7,2,4,0,120,0,1,0.0,0.0,0
576996,0,1,2,9,0,120,0,1,0.0,2.0,0
577007,0,0,2,5,0,60,1,1,0.0,1.0,0
577049,0,2,2,7,1,60,0,1,0.0,0.0,0
577215,0,1,1,2,0,60,0,1,0.0,0.0,0
577239,0,10,2,3,0,60,0,1,0.0,1.0,0
577449,1,2,2,7,0,60,0,1,0.0,0.0,0
577695,0,9,0,4,1,120,0,1,0.0,1.0,0
577992,1,8,1,9,0,120,0,1,0.0,0.0,0
578264,0,5,1,1,0,120,1,1,0.0,1.0,0
578520,1,2,2,1,0,60,0,0,0.0,0.0,0
578598,0,11,0,3,0,120,0,1,0.0,0.0,0
578739,0,11,0,3,0,60,0,1,0.0,1.0,0
578953,0,5,2,2,0,120,0,1,0.0,1.0,0
579046,0,7,2,10,0,60,0,1,0.0,1.0,0
579050,0,6,2,3,0,120,0,1,0.0,0.0,0
579256,0,3,0,2,0,60,0,1,0.0,0.0,0
579259,0,3,2,2,0,120,0,1,0.0,3.0,0
579300,0,7,2,8,0,60,0,1,0.0,0.0,0
579448,0,6,2,2,0,120,0,1,0.0,0.0,0
579718,0,10,2,1,1,60,0,0,0.0,2.0,0
580314,0,5,0,1,1,60,0,0,0.0,1.0,0
580328,1,8,2,9,1,60,0,1,0.0,5.0,0
580654,0,11,1,7,0,120,0,1,0.0,0.0,0
580854,0,0,2,3,1,60,0,1,0.0,0.0,0
581027,0,10,2,4,0,90,0,0,0.0,2.0,0
581492,0,10,2,6,1,75,0,1,0.0,0.0,0
581493,0,10,0,3,1,75,0,1,0.0,0.0,0
581672,0,8,2,9,1,60,0,1,0.0,0.0,0
581959,0,3,2,1,0,120,0,1,0.0,0.0,0
582084,0,3,0,3,0,120,0,1,0.0,0.0,0
582182,1,10,2,8,0,120,0,0,0.0,0.0,0
582404,0,3,2,3,0,60,0,1,0.0,0.0,0
582443,0,12,0,8,0,60,0,1,0.0,0.0,0
582469,1,3,1,3,1,120,0,1,0.0,0.0,0
582806,0,3,1,3,0,60,1,1,0.0,1.0,0
582963,0,9,0,6,0,120,0,1,0.0,1.0,0
583007,1,10,2,1,0,60,1,0,0.0,1.0,0
583021,0,6,0,7,1,60,0,1,0.0,0.0,0
583065,0,12,1,9,0,60,0,1,0.0,0.0,0
583179,0,3,2,1,0,60,0,1,0.0,2.0,0
583235,0,0,2,4,0,60,0,1,0.0,0.0,0
583301,0,8,2,8,0,120,0,0,0.0,1.0,0
583333,0,3,0,3,0,60,0,1,0.0,0.0,0
583367,0,12,0,10,0,60,0,0,0.0,1.0,0
583429,1,0,1,8,1,90,0,1,0.0,0.0,0
583534,0,5,0,1,0,60,0,0,0.0,2.0,0
583832,0,0,2,3,0,60,0,1,0.0,0.0,0
583967,0,1,2,8,1,60,0,1,0.0,0.0,0
584223,0,8,0,10,0,60,0,1,0.0,0.0,0
584342,0,11,2,3,0,60,0,1,0.0,0.0,0
584374,0,0,2,4,0,60,0,1,0.0,0.0,0
584534,0,3,2,4,1,120,1,1,0.0,0.0,0
584588,0,5,2,1,1,60,0,1,0.0,0.0,0
584676,0,8,0,4,0,120,0,1,0.0,0.0,0
584892,0,11,2,1,0,60,0,1,0.0,0.0,0
585004,0,4,2,2,0,120,0,1,0.0,0.0,0
585342,0,3,2,4,0,120,0,1,0.0,0.0,0
585355,0,0,2,8,1,60,0,0,0.0,0.0,0
585459,0,7,2,3,1,60,0,1,0.0,0.0,0
585461,0,11,0,5,0,60,0,1,0.0,0.0,0
585618,0,11,2,1,0,60,0,1,0.0,0.0,0
585764,0,1,2,3,0,60,1,1,0.0,1.0,0
585790,0,7,1,6,1,120,0,0,0.0,0.0,0
585915,0,9,0,2,0,60,1,0,0.0,1.0,0
586393,0,8,2,9,0,60,0,0,0.0,0.0,0
586450,0,8,1,9,0,60,0,1,0.0,0.0,0
586854,0,7,0,3,0,120,0,1,0.0,0.0,0
586890,0,4,0,6,0,60,0,1,0.0,0.0,0
586975,0,0,0,7,1,120,1,1,0.0,0.0,0
587071,0,0,2,4,0,120,1,0,0.0,1.0,0
587120,0,0,2,6,0,180,0,1,0.0,0.0,0
587155,0,5,2,8,0,120,0,1,0.0,0.0,0
587285,0,3,2,3,0,120,0,1,0.0,2.0,0
587349,0,1,2,9,0,120,0,1,0.0,0.0,0
587623,0,9,2,4,1,60,0,1,0.0,0.0,0
587665,0,9,2,4,0,120,0,1,0.0,0.0,0
587851,0,0,2,6,1,60,0,1,0.0,0.0,0
588191,0,12,2,1,0,60,0,1,0.0,0.0,0
588194,0,1,2,10,0,60,0,1,0.0,0.0,0
588205,0,3,2,1,0,60,0,1,0.0,0.0,0
588252,0,11,2,2,0,60,0,1,0.0,0.0,0
588445,0,0,2,6,0,120,0,1,0.0,1.0,0
588504,0,5,2,1,0,120,1,1,0.0,0.0,0
588691,0,1,2,3,0,120,0,1,0.0,3.0,0
588713,0,6,2,1,0,60,0,0,0.0,1.0,0
588969,0,7,0,7,0,180,0,1,0.0,0.0,0
589216,1,2,0,7,0,180,0,1,0.0,1.0,0
589234,0,7,0,8,0,120,0,1,0.0,0.0,0
589239,0,12,2,2,0,120,0,1,0.0,0.0,0
589580,0,6,1,4,0,60,0,1,0.0,0.0,0
589810,0,8,0,9,0,120,0,1,0.0,0.0,0
590244,0,6,1,4,0,60,0,1,0.0,0.0,0
590305,0,12,1,1,0,60,0,1,0.0,3.0,0
590310,0,1,2,1,1,180,0,1,0.0,0.0,0
590478,0,1,2,4,0,60,0,1,0.0,0.0,0
590713,0,1,2,8,0,60,0,1,0.0,0.0,0
591440,0,12,2,7,0,60,0,0,0.0,2.0,0
591461,0,5,0,1,0,60,0,1,0.0,0.0,0
591608,0,8,2,2,0,60,0,0,0.0,0.0,0
591721,0,8,0,3,0,60,0,1,0.0,2.0,0
591912,0,5,0,1,1,60,0,1,0.0,0.0,0
591937,0,1,2,3,0,60,0,1,0.0,0.0,0
592256,0,0,2,9,0,60,0,0,0.0,1.0,0
592406,0,0,0,4,1,120,0,1,0.0,0.0,0
592669,0,3,2,2,0,60,0,1,0.0,1.0,0
592683,0,5,2,5,0,60,0,1,0.0,0.0,0
592756,0,9,0,1,0,120,0,1,0.0,0.0,0
592889,0,0,3,7,0,60,0,1,0.0,0.0,0
592972,0,7,2,6,0,120,0,1,0.0,2.0,0
593266,0,8,2,10,0,60,0,1,0.0,0.0,0
593443,0,6,2,2,0,60,0,1,0.0,3.0,0
593571,1,12,0,7,0,60,0,1,0.0,0.0,0
593706,0,2,2,2,0,60,0,0,0.0,0.0,0
593930,0,0,2,9,1,60,1,1,0.0,1.0,0
594057,1,1,1,2,1,120,0,1,0.0,0.0,0
594208,0,6,1,2,0,60,0,1,0.0,1.0,0
594253,0,11,0,3,0,60,0,1,0.0,0.0,0
594607,1,0,3,3,0,60,0,0,0.0,0.0,0
594812,1,0,2,5,0,180,0,1,0.0,2.0,0
595095,0,8,2,3,0,60,0,1,0.0,1.0,0
595234,0,9,0,8,0,120,0,1,0.0,1.0,0
595287,0,6,1,9,1,120,0,1,0.0,0.0,0
595388,0,3,1,3,1,60,0,1,0.0,0.0,0
595420,0,10,2,4,0,120,0,1,0.0,0.0,0
595594,0,8,2,8,0,60,0,1,0.0,1.0,0
595791,1,0,0,10,1,120,0,1,0.0,1.0,0
595816,0,10,2,2,1,120,0,0,0.0,0.0,0
595959,1,10,2,1,1,60,0,0,0.0,0.0,0
596095,0,10,0,8,1,60,0,1,0.0,0.0,0
596103,1,10,0,7,1,60,0,1,0.0,0.0,0
596112,0,10,0,6,1,60,0,1,0.0,2.0,0
596241,1,10,0,1,0,60,0,1,0.0,0.0,0
596583,0,6,0,7,1,60,0,0,0.0,0.0,0
596641,0,3,2,2,1,60,0,1,0.0,1.0,0
596814,0,12,0,2,0,60,0,0,0.0,1.0,0
596820,1,12,0,1,1,60,0,0,0.0,0.0,0
597142,0,4,0,7,1,60,0,0,0.0,2.0,0
598199,0,0,0,1,0,120,0,1,0.0,0.0,0
598315,0,11,2,1,1,60,1,0,0.0,0.0,0
598394,0,11,2,2,0,60,0,1,0.0,0.0,0
598596,0,5,2,1,0,90,0,1,0.0,0.0,0
598901,0,7,0,4,1,120,1,1,0.0,0.0,0
599427,0,3,2,2,0,60,0,0,0.0,1.0,0
599456,1,5,2,1,0,60,0,1,0.0,0.0,0
599475,0,10,1,9,0,60,0,1,0.0,0.0,0
599606,0,0,0,7,0,60,0,1,0.0,0.0,0
600006,0,0,2,5,0,60,0,1,0.0,0.0,0
600211,0,12,2,2,0,120,0,0,0.0,1.0,0
600218,0,3,1,1,0,60,0,1,0.0,1.0,0
600254,0,11,2,6,0,120,0,1,0.0,2.0,0
600263,0,2,0,3,0,60,0,0,0.0,3.0,0
600476,0,10,2,8,0,120,1,0,0.0,3.0,0
600541,0,6,2,4,1,60,1,1,0.0,3.0,0
600681,0,0,0,5,0,60,0,1,0.0,0.0,0
600833,0,10,2,8,0,120,0,0,0.0,0.0,0
600844,0,5,0,1,0,60,0,1,0.0,0.0,0
601424,0,8,0,4,0,90,0,1,0.0,0.0,0
601491,0,3,1,4,0,120,0,1,0.0,0.0,0
602631,0,2,0,1,1,60,0,1,0.0,1.0,0
602863,0,5,2,2,0,60,0,1,0.0,0.0,0
602971,0,1,0,1,0,60,0,1,0.0,0.0,0
603052,0,1,2,2,0,120,0,1,0.0,0.0,0
603296,0,5,0,8,0,60,0,1,0.0,0.0,0
603471,0,8,0,5,1,60,0,1,0.0,0.0,0
603516,0,4,2,1,1,120,0,1,0.0,0.0,0
603789,0,5,2,2,0,60,0,1,0.0,0.0,0
604079,0,5,0,2,0,120,1,1,0.0,1.0,0
604118,0,8,1,8,1,120,0,0,0.0,0.0,0
604161,1,10,2,9,0,120,0,1,0.0,3.0,0
604298,0,9,2,9,0,60,0,1,0.0,0.0,0
604523,0,1,0,1,0,60,0,1,0.0,2.0,0
604610,0,12,2,2,0,60,1,1,0.0,1.0,0
605292,0,5,2,1,0,120,0,1,0.0,3.0,0
605494,0,4,2,4,0,120,0,0,0.0,0.0,0
605505,0,3,0,2,1,60,0,1,0.0,1.0,0
605691,0,1,2,7,0,60,1,1,0.0,1.0,0
605914,0,4,2,6,0,120,0,1,0.0,0.0,0
606333,0,0,3,4,0,60,0,1,0.0,2.0,0
606426,0,2,0,6,0,60,0,1,0.0,0.0,0
606477,0,3,2,3,1,60,0,1,0.0,1.0,0
606607,0,2,2,10,0,60,0,1,0.0,0.0,0
606627,0,6,1,6,1,60,0,1,0.0,4.0,0
606797,0,5,2,4,0,60,0,1,0.0,2.0,0
606972,0,6,2,1,0,60,0,1,0.0,1.0,0
607080,0,6,1,5,0,150,0,1,0.0,2.0,0
607517,0,1,3,3,0,60,0,1,0.0,2.0,0
607607,0,5,0,4,0,120,0,1,0.0,2.0,0
607861,0,9,0,1,0,60,1,1,0.0,0.0,0
607888,0,0,3,5,0,90,0,1,0.0,0.0,0
608026,0,11,2,5,1,120,0,1,0.0,0.0,0
608038,0,9,2,8,0,60,0,1,0.0,0.0,0
608060,0,3,0,2,0,120,0,1,0.0,0.0,0
608197,1,6,0,7,0,120,0,0,0.0,0.0,0
609107,0,3,2,5,1,120,0,1,0.0,0.0,0
609190,0,3,2,2,0,150,0,1,0.0,1.0,0
609388,0,9,2,3,0,60,0,1,0.0,0.0,0
609860,0,6,2,9,1,60,0,1,0.0,3.0,0
610392,0,3,2,2,0,60,0,1,0.0,1.0,0
610449,0,0,0,10,0,120,1,1,0.0,0.0,0
610740,0,10,2,5,0,60,0,0,0.0,2.0,0
610744,0,10,2,9,0,60,0,0,0.0,0.0,0
610748,0,10,3,4,0,60,0,1,0.0,0.0,0
610751,0,10,0,5,1,60,0,0,0.0,2.0,0
610770,0,10,3,1,1,60,0,1,0.0,0.0,0
610772,1,10,1,2,1,60,0,0,0.0,0.0,0
610783,1,5,0,2,0,120,0,1,0.0,1.0,0
611046,0,5,2,4,0,120,1,1,0.0,0.0,0
611096,1,10,3,2,0,60,0,0,0.0,2.0,0
611345,0,10,2,10,0,60,0,1,0.0,1.0,0
612050,0,6,0,10,0,75,0,1,0.0,2.0,0
613051,0,2,2,1,1,60,0,0,0.0,1.0,0
613159,0,2,0,2,1,60,0,1,0.0,0.0,0
613176,0,2,0,6,1,60,0,1,0.0,0.0,0
613273,1,2,2,5,1,60,0,1,0.0,0.0,0
616502,1,12,0,9,0,60,0,0,0.0,0.0,0
1018682,0,9,1,5,1,120,1,0,0.0,0.0,0
1934047,0,3,2,7,0,90,0,1,0.0,0.0,0
1988213,0,12,0,7,0,90,0,1,0.0,0.0,0
2009558,0,10,0,10,1,60,0,1,0.0,0.0,0
2075158,1,8,0,9,1,60,0,1,0.0,0.0,0
2075264,0,6,1,10,1,75,0,1,0.0,0.0,1
2210681,0,1,0,2,1,60,0,1,0.0,0.0,1
2211448,0,3,2,4,0,120,0,0,0.0,2.0,1
2225190,1,8,2,6,0,60,0,0,0.0,1.0,0
2272630,0,12,0,5,1,60,0,1,0.0,3.0,0
2276893,0,8,0,6,0,60,0,1,0.0,1.0,1
2291034,0,12,1,1,1,120,0,1,0.0,0.0,0
2296908,0,8,2,10,0,60,0,1,0.0,5.0,0
2313615,0,7,2,1,0,60,0,1,0.0,0.0,0
2383103,0,11,2,1,0,60,0,1,0.0,0.0,1
2481657,0,8,2,10,0,60,0,1,0.0,0.0,0
2488714,1,11,2,10,1,60,0,1,0.0,0.0,0
2496235,1,10,1,1,1,180,0,1,0.0,0.0,0
2509297,0,3,1,1,0,240,0,1,0.0,0.0,0
2513083,0,11,2,4,0,90,0,1,0.0,0.0,1
2518589,1,3,2,5,0,120,0,1,0.0,1.0,0
2522312,1,8,2,10,1,60,0,1,0.0,0.0,0
2539817,1,5,2,1,1,60,0,1,0.0,0.0,1
2573570,0,5,0,7,0,60,0,1,0.0,0.0,0
2579817,0,3,1,4,1,60,0,1,0.0,0.0,1
2587950,0,4,1,1,0,240,0,1,0.0,0.0,1
2620432,0,7,0,7,0,120,1,1,0.0,3.0,0
2631545,0,0,0,7,1,150,1,0,0.0,2.0,0
2632668,0,1,2,1,0,120,0,1,0.0,0.0,0
2648206,0,9,0,10,0,120,0,1,0.0,0.0,0
2657960,0,5,2,4,0,60,0,0,0.0,0.0,0
2690077,1,12,0,6,1,75,0,1,0.0,0.0,1
2693772,0,3,2,4,0,60,0,1,0.0,1.0,0
75118,0,5,2,1,0,150,1,1,0.0,0.0,0
76196,0,5,2,1,1,120,1,1,0.0,0.0,1
80001,0,9,2,4,0,60,0,0,0.0,0.0,0
93925,0,0,2,8,0,60,0,1,0.0,0.0,0
104238,0,1,2,2,0,120,0,1,0.0,0.0,0
170519,0,8,0,2,0,120,0,1,0.0,0.0,1
189986,0,6,2,7,0,60,0,1,0.0,0.0,0
194073,0,5,0,1,0,120,0,1,0.0,0.0,0
200506,0,5,2,4,1,60,0,1,0.0,0.0,0
263098,1,9,0,3,0,90,0,1,0.0,0.0,0
270256,0,7,0,2,0,60,0,1,0.0,0.0,0
279557,0,5,0,3,1,60,0,1,0.0,0.0,0
282161,0,0,2,6,0,120,0,1,0.0,0.0,1
284589,0,0,2,7,0,60,0,1,0.0,0.0,0
284593,0,6,4,7,1,120,0,1,0.0,1.0,0
287004,0,12,1,5,1,60,0,1,0.0,0.0,0
288717,0,5,2,3,0,60,0,1,0.0,0.0,1
289993,0,4,1,2,0,120,0,1,0.0,0.0,0
299027,0,10,2,7,1,120,0,0,0.0,1.0,0
299485,0,9,0,7,0,60,0,1,0.0,0.0,0
305307,1,5,1,1,0,60,0,1,0.0,0.0,0
305824,0,8,0,10,0,60,0,1,0.0,0.0,1
312275,0,3,2,1,1,60,0,1,0.0,0.0,1
317855,0,0,2,4,1,120,0,1,0.0,0.0,1
320661,0,4,0,3,0,180,0,1,0.0,0.0,0
321142,0,9,2,4,0,60,0,0,0.0,0.0,1
331494,0,11,2,4,0,120,0,1,0.0,0.0,1
340962,0,2,0,5,0,60,0,1,0.0,0.0,0
341027,1,1,2,2,0,120,0,1,0.0,0.0,0
349401,0,7,0,3,0,180,1,1,0.0,0.0,0
351767,0,7,1,3,1,60,0,1,0.0,0.0,1
352009,1,11,1,1,1,60,0,0,0.0,1.0,0
354121,0,11,2,3,0,120,0,1,0.0,2.0,0
354560,0,11,2,2,0,120,0,1,0.0,0.0,1
364712,0,3,3,2,0,120,0,1,0.0,0.0,1
376868,0,1,2,2,0,180,0,0,0.0,3.0,1
377929,0,11,2,1,0,60,0,1,0.0,0.0,0
379785,0,8,1,10,1,60,0,1,0.0,0.0,0
381525,0,0,2,7,0,60,1,1,0.0,0.0,0
382877,0,4,2,2,0,60,0,1,0.0,1.0,0
384099,0,0,2,5,1,150,0,1,0.0,0.0,1
388041,0,5,0,7,0,120,0,1,0.0,0.0,1
388168,0,11,0,2,0,60,0,1,0.0,0.0,1
391556,0,10,3,1,1,60,0,0,0.0,0.0,0
394010,1,9,2,7,0,180,0,1,0.0,0.0,0
400729,0,0,1,10,1,60,0,1,0.0,0.0,0
412156,1,11,0,2,0,60,0,1,0.0,0.0,0
415298,0,7,2,6,0,120,0,0,0.0,0.0,1
420641,0,8,2,2,0,60,0,1,0.0,0.0,0
424659,0,8,1,10,1,60,0,1,0.0,0.0,0
430002,1,8,2,3,0,60,0,0,0.0,3.0,0
435057,0,11,2,1,0,120,0,0,0.0,1.0,0
439925,0,3,2,5,0,60,0,1,0.0,0.0,0
440075,0,1,0,5,0,90,0,1,0.0,1.0,1
440664,0,6,2,1,0,60,0,1,0.0,0.0,1
466248,0,0,2,3,0,60,0,1,0.0,1.0,1
469664,0,1,2,5,0,210,0,1,0.0,1.0,0
471157,1,9,2,3,1,120,0,0,0.0,1.0,0
475631,0,1,0,10,1,60,0,1,0.0,4.0,0
480924,0,0,2,4,0,90,0,1,0.0,0.0,1
484351,0,11,2,1,0,120,0,1,0.0,0.0,0
484821,0,7,0,5,1,60,0,0,0.0,0.0,0
487226,0,11,0,9,0,120,0,1,0.0,0.0,1
487386,0,6,2,1,1,60,0,1,0.0,0.0,0
487573,0,5,0,2,0,120,0,1,0.0,0.0,1
491114,0,8,0,7,0,120,0,1,0.0,0.0,1
492468,0,11,0,5,0,180,1,1,0.0,0.0,0
494948,0,12,0,7,0,120,0,1,0.0,1.0,1
495958,0,9,0,3,0,60,0,1,0.0,0.0,0
496547,0,6,0,6,0,120,0,1,0.0,0.0,1
